FIPS,year,median_household_income,poverty_rate,bachelor_plus_rate,unemployment_rate_acs,CO,NO2,PM2_5,PM10,O3,prcCancer_non_skin,prcAsthma,prcCoronaryHeartDisease,prcCOPD,prcSmoking,prcDiabetes,prcLPA,prcObesity,prcStroke
08047,2020,90547.0,0.05507687109309,0.4432841932841933,0.0193581253183902,0.2832535879290178,6.536880046760686,8.345575246450428,23.11092407171981,0.0453361472222222,7.7,8.9,5.7,5.5,14.6,8.1,14.3,23.6,2.7
08047,2021,96784.0,0.0793983910458202,0.4882378100940975,0.019397116644823,0.289252586479348,6.732266837042307,9.03568371908601,22.117683792209945,0.0463353178082191,7.9,9.9,5.5,5.9,12.7,8.4,14.7,26.7,2.7
08047,2022,95902.0,0.0930795847750865,0.4388149420352082,0.0210901122980005,0.2759132450644551,6.639249598915872,6.03247580442169,20.14844752422395,0.0446990904109589,7.6,9.4,5.7,5.6,12.7,8.3,15.2,23.2,2.6
08047,2023,88654.0,0.0998450679979342,0.4837764287209545,0.0297139683421271,0.2803703900725355,6.582237728754766,6.411032007489354,17.637866692122984,0.0456897534246575,10.0,11.0,6.2,6.1,11.4,9.6,16.2,25.5,3.1
08049,2019,71198.0,0.0946185688941454,0.379587254986616,0.032994072251426,0.2956430832234854,6.424417681243604,6.122349314201433,17.00549266545418,0.0384844135338345,7.5,9.2,5.6,5.9,15.6,8.3,18.7,26.7,3.0
08049,2020,71769.0,0.0909679507931369,0.4007759129628068,0.0498684787373958,0.2587677675384593,5.877059644636477,7.454254077480715,20.02932711060141,0.0370446363636363,7.6,9.4,6.4,6.3,16.9,8.7,16.5,21.7,3.1
08049,2021,69353.0,0.1076518166645269,0.3770326059482686,0.0496819477955692,0.2579250874601943,6.153551580425018,8.102447337752325,20.180601883062977,0.0480304491017964,7.7,10.0,5.9,6.5,14.4,8.5,16.9,22.9,2.9
08049,2022,79367.0,0.0857835321130174,0.3782370517928287,0.0458297132927888,0.2463580771148868,4.9723643555769295,5.512829399915118,16.436351446271196,0.0370397845303867,7.4,9.5,6.2,6.2,13.9,8.7,16.7,23.0,2.8
08049,2023,84558.0,0.0901015228426396,0.4178009617735757,0.0441805733846812,0.2503225974150245,4.913143820860165,5.842418093663003,15.317038799760592,0.03726568125,9.6,10.8,6.2,6.2,11.8,9.1,16.6,24.3,3.1
08051,2019,56577.0,0.1339968895800933,0.5621167814357136,0.0512021804730847,0.290370069075497,4.338144265191535,5.488225362153658,13.75830861575628,0.046533693050193,6.0,9.4,4.3,4.5,13.1,6.5,16.4,22.6,2.3
08051,2020,60557.0,0.124031953167876,0.5750692520775623,0.0422133485453508,0.2399990163152326,4.108978736887369,6.683830767154585,16.808533910277692,0.0448850495867768,6.0,9.2,4.8,4.8,14.5,6.7,13.5,19.9,2.4
08051,2021,63341.0,0.1297000685913824,0.5672953671488739,0.042128391287734,0.2414334723117273,4.149428436337812,7.346321514141491,17.025894678061405,0.0464148505747126,6.1,10.1,4.4,4.9,11.8,6.7,14.0,23.2,2.2
08051,2022,76538.0,0.1080913762149445,0.5934280639431616,0.0364544781643227,0.2254645477778689,4.181268236748047,5.744787920279154,17.26093221931349,0.0450750536398467,5.9,9.7,4.7,4.8,12.0,6.7,14.2,21.9,2.2
08051,2023,77358.0,0.1308301373252505,0.5926542776998598,0.0366283382789317,0.2294119087748549,4.610973340418759,6.243480482636605,17.119130367300222,0.0466751555977229,7.7,10.8,4.6,4.6,9.6,7.1,14.2,23.8,2.3
08053,2019,56339.0,0.0980163360560093,0.4566145092460882,0.0471464019851116,0.2232529510960513,3.983439509893077,5.672720647860448,15.456273929934952,0.0389443756118137,9.9,9.0,7.2,6.5,12.4,9.7,18.2,23.8,3.6
08053,2020,39038.0,0.1024327784891165,0.437308868501529,0.0516304347826086,0.2063072648124029,3.841657185535616,6.837156458494516,18.249407626344,0.0384046548482943,9.9,9.3,8.1,7.1,13.9,10.3,17.1,23.4,3.8
08053,2021,45714.0,0.0932400932400932,0.4677419354838709,0.0389610389610389,0.2030123365862675,3.904120578012248,7.466908396231828,19.048093834948045,0.0397133674492047,9.9,9.8,7.1,6.6,11.0,9.4,15.7,23.9,3.4
08053,2022,58712.0,0.0735455543358946,0.445997458703939,0.0189125295508274,0.1773405907818677,3.762785021082411,5.929346788345026,20.143219531389725,0.0384212948608552,9.5,9.7,8.0,7.2,12.2,10.3,17.8,23.7,3.5
08053,2023,64327.0,0.0447284345047923,0.4705128205128205,0.0153846153846153,0.1800806715192308,3.8749872843441686,6.436273041347648,19.28935993950728,0.038590567650672,13.4,10.4,7.5,6.0,8.4,10.0,15.0,23.5,3.5
08055,2019,38137.0,0.1582181259600614,0.2114647239263803,0.0310370931112793,0.2959943021413634,6.622017969855157,5.741573343033436,17.08595847556041,0.0376466933697573,9.1,8.8,8.3,7.1,13.7,13.8,25.3,28.5,4.3
08055,2020,40255.0,0.1620307037543699,0.2356844899507015,0.0228077074321667,0.2752292016924978,6.10000086498001,6.620290659879631,19.69799283474645,0.0374797675972646,9.7,9.3,9.7,8.2,15.7,13.5,22.8,27.0,4.6
08055,2021,45724.0,0.176222088111044,0.2532759632309798,0.0529458598726114,0.2814694205819688,6.207844766078974,7.442906045976567,21.3147678435856,0.0390018831632937,9.6,10.1,8.7,8.6,14.3,13.1,22.6,28.4,4.3
08055,2022,49631.0,0.2059564379908134,0.2607516466485858,0.0639491398653702,0.2695794079674432,6.306576089857123,6.073761293392497,21.239770696698265,0.0381254258417228,9.4,9.5,9.4,8.3,13.7,13.5,23.5,24.7,4.2
08055,2023,52139.0,0.1751064142081315,0.2706127080181543,0.1107544141252006,0.2713242378181308,6.274932032257273,6.447935850652727,20.418538041337264,0.0390662729799239,11.3,10.8,9.1,8.6,12.9,13.9,23.7,27.5,4.6
08057,2019,53300.0,0.096414342629482,0.2002053388090349,0.0168711656441717,0.2880326438782608,5.2492008533789445,5.7764366952172,15.992688369994358,0.0389508884215016,8.5,9.5,6.8,7.2,16.6,9.8,21.8,26.9,3.6
08057,2020,46157.0,0.0907704042715484,0.3135985198889917,0.0995670995670995,0.2463113381811118,5.096490069826491,7.1232732403950205,19.041694639523985,0.0387919913976166,8.7,9.9,8.1,8.1,18.8,10.7,20.4,25.8,4.0
08057,2021,44667.0,0.145985401459854,0.2724745134383688,0.0902366863905325,0.2429468538674934,5.685532594122543,7.767516699733716,19.515652090361243,0.0418316298415198,9.0,10.6,8.0,9.1,17.0,11.4,21.1,28.6,4.0
08057,2022,38686.0,0.208507670850767,0.275092936802974,0.082058414464534,0.2317511555221352,1.815277325,3.471509127717391,6.592592592592593,0.0388662057142857,8.7,9.8,7.7,7.6,15.1,10.4,19.8,25.6,3.5
08057,2023,41809.0,0.1822033898305084,0.2753888380603843,0.0954356846473029,0.2367963701084526,1.497550250712251,3.5678841982758622,6.688760806916426,0.042489069637883,11.1,11.5,9.6,10.6,16.9,13.9,25.2,30.0,4.9
08059,2019,82986.0,0.0709573350407335,0.45172542638462,0.0363222537408478,0.3379121996874292,3.5795605512048194,6.605755599172187,21.063619554012536,0.0403464016454749,7.1,9.7,4.4,4.5,13.4,6.9,15.0,24.7,2.5
08059,2020,87793.0,0.0673325115627337,0.4643786419312641,0.0395056652599247,0.3089667374811234,2.4609314917127074,7.677366283738221,23.51571779025277,0.0408591885665529,7.0,9.2,5.1,5.1,14.6,7.3,14.5,22.3,2.6
08059,2021,93933.0,0.0681535362304128,0.479057015728232,0.0399931486678967,0.3229264000247425,2.6149577616438355,8.320122515971592,23.60614015869956,0.0434185951492537,7.1,9.8,4.8,5.3,12.5,7.5,14.2,24.4,2.5
08059,2022,103167.0,0.0667446058566233,0.4912937929865292,0.0389969651122192,0.3069701086878295,2.785781282967033,5.849368101155833,21.646075469053063,0.0429313223443223,6.7,9.2,5.1,4.9,11.8,7.3,14.4,24.2,2.4
08059,2023,107800.0,0.0670288745957084,0.5074602397674925,0.0387295906955938,0.3132613076721195,2.79899436,6.436982389596933,19.6201889336992,0.0435434347826086,8.6,11.2,5.1,5.0,9.9,8.3,13.3,23.1,2.6
08061,2019,41731.0,0.1212328767123287,0.2138554216867469,0.0278940027894002,0.2826213381187418,6.799736177157537,6.426343280343529,17.353277906484585,0.0350790233006964,9.1,9.8,7.8,8.0,16.9,10.7,22.8,27.8,4.2
08061,2020,39503.0,0.1355695317959468,0.2111597374179431,0.0321229050279329,0.2672854466321777,6.239190487297531,7.081695938157258,22.800646756143177,0.0346984401696395,9.1,10.0,8.6,8.3,18.0,10.9,20.5,25.9,4.3
08061,2021,45476.0,0.1321299638989169,0.2030075187969924,0.0057388809182209,0.2734994154165506,6.384228955943227,7.886452888117025,23.84430294176501,0.0362859436092639,9.4,10.7,8.2,8.8,16.1,11.2,21.2,27.6,4.0
08061,2022,45250.0,0.1594533029612756,0.1795698924731182,0.0,0.2590757577290049,6.571528231188784,6.4415001279781565,23.432421922330366,0.0361924472249185,9.0,10.4,8.9,9.1,16.6,11.5,22.5,27.1,4.2
08061,2023,56389.0,0.127915726109857,0.2063492063492063,0.0,0.2649750700250388,6.504705220850182,6.455673801281804,21.176501980799813,0.0373615316013963,11.8,11.4,8.7,8.9,13.8,11.8,21.7,27.1,4.4
08063,2019,49349.0,0.060566824917278,0.1869949980761831,0.0359396433470507,0.2777344583174348,7.039547839688794,6.444199469094777,17.16423364223051,0.0349909623167908,7.9,9.5,6.6,6.9,17.0,9.7,22.9,27.6,3.6
08063,2020,50411.0,0.0740213523131672,0.1762311762311762,0.0367965367965368,0.2617368344106249,6.443374723304666,7.117333307826558,21.29963748173083,0.0346983815157906,8.2,9.9,7.8,7.7,18.2,10.3,20.7,27.2,3.9
08063,2021,52917.0,0.0918586349978537,0.1819511176101942,0.0314783586284429,0.2673674059036597,6.574946101286865,7.917204141974593,22.69071755066583,0.0363191008459329,8.3,10.9,7.5,8.6,17.6,10.8,22.0,30.2,3.8
08063,2022,58992.0,0.0938399539435808,0.1804918716131721,0.0262295081967213,0.2531169790763242,6.799125612645697,6.372742666889622,22.87939638092692,0.0361911360646386,8.0,10.2,8.0,8.2,17.1,10.6,23.4,27.0,3.8
08063,2023,59810.0,0.0914475585091014,0.1843610934520025,0.0279582038972041,0.258640622327954,6.742470347275239,6.76644499962504,20.773532507292167,0.0373432791890277,9.8,11.5,7.7,8.3,14.5,11.4,22.9,29.4,4.0
08065,2019,50565.0,0.1455355972204012,0.32338666187309,0.0410742496050552,0.3007774529308884,5.848415769510141,5.946886083185515,15.088380429687016,0.0427050552621801,5.7,9.2,5.3,5.4,16.2,9.5,22.7,27.5,2.8
08065,2020,65858.0,0.1345830639948287,0.4034547631263896,0.0363292734145317,0.2604759841308572,5.369461168520246,7.079438780180679,18.16488036219609,0.0425319877340233,6.2,9.6,6.4,6.4,18.6,9.6,19.7,27.8,3.2
08065,2021,73099.0,0.0777656078860898,0.3597913173094839,0.0273463137169109,0.2641329373760628,5.503293875654789,7.751152789757603,18.35639732648592,0.0446040120667684,6.1,9.7,4.7,5.1,13.1,7.9,16.6,23.9,2.4
08065,2022,78942.0,0.0725695400716056,0.3923426838514026,0.0237388724035608,0.2507708315644612,5.438986941574942,5.867982881852488,17.890193100188384,0.0424441483755272,5.8,9.6,5.3,5.3,14.2,8.5,18.5,26.4,2.5
08065,2023,93655.0,0.0721550302363936,0.4607824243592214,0.0228619813717188,0.2547131940223776,5.455756583393832,6.304089626235873,17.15347497569322,0.0438817912286234,7.4,10.2,4.9,4.7,10.2,8.4,17.0,23.9,2.5
08067,2019,68685.0,0.0914618273771894,0.4422095391345887,0.0406448237525341,0.1314018266068759,3.8258311864035086,5.7682206040028765,14.826649047009314,0.0380769520807061,7.4,9.3,5.2,5.1,13.9,7.8,16.8,23.3,2.8
08067,2020,69291.0,0.1033732718894009,0.4402957302701764,0.0394135055152004,0.1698419559032717,3.216090648905804,6.963519838551063,18.051561849045697,0.0379536561631139,7.4,9.4,5.7,5.6,15.7,7.8,14.8,22.0,2.8
08067,2021,75089.0,0.0971191578790753,0.4696534319482272,0.0330671989354624,0.162336612412178,3.3773961028999064,7.553427065043752,18.88456698758033,0.0398323524976437,7.7,10.1,5.6,6.0,13.2,8.1,16.2,21.6,2.8
08067,2022,81936.0,0.1142092142923091,0.4696328208175493,0.0318895291078879,0.1227897724550898,2.949361214746544,6.057700219174343,20.33994236031606,0.0389479765917602,7.3,9.8,6.1,5.9,13.5,8.6,17.0,23.5,2.8
08067,2023,85296.0,0.1244931809804644,0.4725968717107678,0.031302086805787,0.1239531099099099,2.7554570688863373,6.447847752620787,17.855120011727465,0.0398287018072289,9.6,11.1,6.2,6.2,11.7,9.3,16.1,20.9,3.2
08069,2019,71881.0,0.11588034075781,0.4726417299051533,0.0465049451669026,0.2988228857142857,7.276015041378674,5.990568479452055,18.10509607670209,0.0397404386331938,6.7,9.2,4.3,4.6,13.3,6.5,15.5,23.5,2.4
08069,2020,76366.0,0.1108751822013145,0.4769237393962882,0.0509283221531539,0.2657704904109589,6.601914025191816,8.14336012283237,21.3245608314691,0.0412572988861386,6.7,9.2,5.0,4.9,13.8,6.8,12.6,19.8,2.5
08069,2021,80664.0,0.1114676149411141,0.4938107962750437,0.0455677492508301,0.2525463388429752,6.996477251631889,8.32189863235294,21.3015499623462,0.0439400813880126,6.7,10.1,4.8,5.1,11.7,7.1,14.9,24.0,2.4
08069,2022,87199.0,0.1144940419195051,0.508869504127393,0.0456533312105396,0.2464866095890411,6.496491595879808,6.55746057260274,18.690436030616365,0.0425017339743589,6.4,9.7,5.2,5.1,12.2,7.2,13.5,23.0,2.4
08069,2023,91364.0,0.1109336348858576,0.5173804084344712,0.0452854601326217,0.2431261917808219,6.588564397350806,6.408665541538461,17.045852242682752,0.0418500239520958,8.5,11.2,5.1,5.2,9.6,7.3,13.9,23.5,2.6
08071,2019,41817.0,0.1850688210652304,0.195497292675976,0.0805538074260541,0.2875191399838679,6.586389005733401,6.056282763957027,17.298816072972283,0.0361815746035226,7.7,9.1,7.4,6.6,14.5,13.1,25.8,26.8,3.9
08071,2020,44159.0,0.1822077730161075,0.1999044433827042,0.0785470350822725,0.2699661647304393,6.080358867557551,6.83355657397681,20.751984892031647,0.0358292248388883,8.2,9.4,8.5,7.5,17.0,12.9,22.5,28.7,4.2
08071,2021,45118.0,0.211399038116431,0.1874237447207883,0.0734293400854565,0.2753884016310915,6.19577879475983,7.618299661189097,22.023057409668013,0.0373291310596625,8.1,10.5,8.1,8.3,16.2,13.2,26.1,30.5,4.1
08071,2022,48965.0,0.1904865491987528,0.1654873101235965,0.0741152198063799,0.26307228205999,6.332853999059103,6.277440580264233,21.80075019562455,0.036919371078049,7.8,9.7,8.4,7.9,15.5,13.3,25.0,28.6,4.0
08071,2023,50408.0,0.1739321240491515,0.1726598441460895,0.0558739255014326,0.2675708723823375,6.289758832604533,6.622518661993366,20.235039932327545,0.0380381031282067,9.5,10.8,8.5,8.2,13.7,13.7,26.0,32.5,4.4
08073,2019,47258.0,0.1476490825688073,0.1258197716784066,0.0266233766233766,0.2988182406377975,8.792738865995668,6.313595371266988,18.45905366509748,0.0360801564602543,6.9,9.0,6.1,6.6,18.9,9.3,24.3,28.4,3.4
08073,2020,47042.0,0.1364161849710982,0.1263984765532016,0.0293724966622162,0.2810934138970117,7.89722512449071,7.032471666316079,21.930602615418604,0.0362511063375858,7.2,9.4,7.2,7.2,20.3,9.7,21.0,27.2,3.6
08073,2021,46894.0,0.1244791666666666,0.1671024483004516,0.0259319286871961,0.2901960689295517,7.958610722893532,7.758385826244038,23.17500725909589,0.0378973233657994,7.0,10.2,6.7,8.0,19.4,10.0,22.8,29.4,3.5
08073,2022,59167.0,0.1159177820267686,0.2274565786343088,0.0229729729729729,0.2777729822942565,8.237661464029731,6.072594272639069,22.18961820232118,0.0373734393421008,6.9,9.7,7.3,7.8,19.2,10.1,23.5,30.3,3.5
08073,2023,54257.0,0.1033526011560693,0.2571564885496183,0.0180472003701989,0.2761883088714434,8.090654291240652,6.641652971781711,20.12938390017485,0.0382845398961594,8.8,10.9,7.3,7.9,15.5,10.8,23.4,29.8,3.8
08075,2019,53318.0,0.1256279069767442,0.2021115143516991,0.0327812580451385,0.2584948756855436,7.106954591589768,6.253969982861361,17.438654780135934,0.0353512643121611,6.7,9.2,6.0,6.3,17.8,9.1,23.0,28.8,3.3
08075,2020,49560.0,0.1077491465182621,0.2060380688264212,0.0522230658904918,0.2409989621762462,6.5143300981745496,7.1693955785178085,21.02559361091416,0.035267598531429,7.3,9.7,6.9,7.0,18.5,9.4,19.5,29.1,3.5
08075,2021,50998.0,0.1124132982540062,0.2027000329272308,0.0342786465235444,0.2418381759443449,6.5747039979254165,7.720331103169385,22.28740977891788,0.0369729963996868,7.1,10.5,6.5,7.7,18.0,9.8,21.4,29.9,3.3
08075,2022,54864.0,0.1168922305764411,0.197181225900811,0.0315662426887011,0.2289870069076749,6.89726256049862,6.023953881086899,21.29188369301373,0.0366505878781626,6.9,9.8,7.0,7.4,18.0,9.8,23.0,27.2,3.4
08075,2023,55074.0,0.1308479532163742,0.1890750758675287,0.0560928433268858,0.2358998073429012,6.874117410080931,6.930781946273964,19.852732541162084,0.0377058070087583,8.7,11.4,7.5,8.4,16.0,11.2,23.5,29.7,4.0
08077,2019,55379.0,0.1422320806649038,0.2821433371090675,0.0666930327598708,0.2651196828358209,3.5548997980997474,5.005296692946058,15.42134831460674,0.0421723211845102,7.6,9.5,6.1,6.4,17.1,9.4,21.3,28.6,3.3
08077,2020,57157.0,0.1300192100454481,0.2739575196920789,0.0688380235687596,0.2304428688153142,3.3723578753962458,6.123923290983607,19.7093023255814,0.0397394055299539,7.7,9.7,7.0,7.0,17.6,9.1,18.5,27.7,3.5
08077,2021,62127.0,0.1187511172019305,0.2930303198681261,0.0563363891438989,0.2338359247419449,3.293117301595837,6.197068871232877,19.08029197080292,0.0392476246575342,7.9,11.0,6.4,7.4,15.7,9.4,20.6,28.6,3.3
08077,2022,68077.0,0.1145840859085087,0.3003243045722377,0.0530251789839074,0.2188252837867066,3.3260213082381904,5.223539847945205,17.936781609195403,0.0412477420718816,7.6,10.1,6.9,7.4,15.6,9.5,19.9,27.9,3.3
08077,2023,71485.0,0.1116989353929652,0.3062717675963174,0.0511184544992374,0.2217390594583169,3.7815576273853817,4.472490521917808,15.206060606060609,0.0427340217391304,9.6,11.4,6.7,7.0,12.7,9.8,20.0,29.8,3.5
08079,2019,62188.0,0.137135922330097,0.4648493543758967,0.0256410256410256,0.2400599585750341,3.731873067874576,5.792637953029604,16.526101755403822,0.0384480218291161,10.1,8.9,7.2,6.5,12.4,9.6,17.6,24.8,3.6
08079,2020,53571.0,0.1488862837045721,0.5414285714285715,0.0560165975103734,0.2194041780145136,3.757271352597928,6.901021711030739,18.99655477557745,0.0377728564056749,10.1,9.0,7.8,6.7,13.4,9.9,16.0,23.5,3.6
08079,2021,55556.0,0.1196473551637279,0.5626865671641791,0.0451467268623024,0.2174837018205573,3.8094363625473022,7.523351236234611,19.898796940148166,0.0391184680142952,9.5,9.8,6.4,6.1,10.6,8.9,14.8,23.6,3.1
08079,2022,58929.0,0.1120906801007556,0.5766423357664233,0.0484988452655889,0.1967849928956584,3.601462457464048,5.994246128023929,21.67074336199004,0.0374195873346456,9.7,9.3,7.5,6.5,11.0,9.7,16.2,23.5,3.2
08079,2023,52455.0,0.130162703379224,0.5453216374269005,0.0745192307692307,0.2001090257555518,3.6624688193339017,6.554648264386595,21.05265573548288,0.0370314807425917,11.8,10.7,7.3,6.9,10.5,10.5,16.6,25.7,3.6
08081,2019,57229.0,0.1696531569637775,0.1757562127516024,0.0437548487199379,0.458860146966285,3.557454476339611,5.857828128665712,13.088678412853518,0.0384539102667522,7.1,9.7,6.1,6.8,18.5,9.6,23.8,27.5,3.3
08081,2020,54583.0,0.1780506523407521,0.2146822249915033,0.0504722093203282,0.2299996339154952,3.4206345488619188,6.886495114361062,17.007395380752644,0.0377365998062333,7.3,9.8,6.9,7.3,19.8,9.7,19.7,26.3,3.5
08081,2021,58583.0,0.1768157914793079,0.1883668903803132,0.0451835582052086,0.2363330737397397,3.368816769976732,7.755032546921564,17.221057871369304,0.0398800709718886,7.3,10.8,6.6,8.0,19.1,10.2,22.4,29.0,3.4
08081,2022,63983.0,0.148410702035216,0.2054186098156784,0.0540331320637869,0.2238970843844799,3.2575995537293503,6.035812534725487,16.976708870990933,0.0391756284139268,7.0,10.3,7.1,7.8,18.2,9.9,22.4,26.8,3.4
08081,2023,70975.0,0.1165424965789873,0.2100496963003865,0.0400546199362767,0.2279321047054524,3.2865416666000145,5.612232203144558,15.352364529673991,0.0401744928094296,8.6,11.4,7.0,7.9,15.6,10.8,22.1,28.5,3.7
08083,2019,49470.0,0.1512696258964915,0.2960455620030088,0.0510368176047397,0.2228734261875829,4.568123065338249,5.755146236993076,14.053113093826065,0.0415926149068323,8.5,9.8,7.4,7.6,17.3,10.8,21.8,25.7,4.0
08083,2020,50717.0,0.1243547268664766,0.2915486181643235,0.0444037917844669,0.2017915914930242,4.261525784680774,7.025714472632704,17.553700332290568,0.0401208505013673,8.7,10.3,8.2,8.3,18.7,11.4,20.5,24.9,4.2
08083,2021,58335.0,0.1220905381775791,0.3000107781849536,0.0507020280811232,0.1975858557623918,4.345736345110353,7.600423466277902,18.36107572130188,0.0405811127819548,8.7,10.8,7.3,8.2,16.8,10.8,20.4,27.1,3.7
08083,2022,61377.0,0.1254562398074085,0.3006403415154749,0.0436350840151315,0.1709549052485059,4.435266927262223,6.077598475578817,19.275828800136253,0.0397659035812672,8.5,10.4,8.1,8.3,17.2,11.1,21.8,26.2,3.8
08083,2023,63005.0,0.1319930407887106,0.3081438004402054,0.0448004111701216,0.173182065338086,4.448234475613266,6.414799906987025,15.976574845283718,0.0398710009191176,10.4,11.8,7.8,8.3,14.7,11.8,22.0,28.4,4.1
08085,2019,50489.0,0.1511495229540433,0.2518839994617144,0.062735523592166,0.2881205370951896,3.670841661108068,5.129150040770979,13.495445895980708,0.0401496152848129,8.3,9.4,6.9,7.0,16.0,10.5,23.2,25.4,3.7
08085,2020,54611.0,0.1234048654590641,0.2455949316966937,0.0532577903682719,0.2201292594958648,3.485341664272819,6.400809719402087,16.172094251183708,0.0402674269477577,8.8,9.8,8.4,8.0,17.6,10.8,20.7,23.8,4.1
08085,2021,57225.0,0.1155975563192058,0.2646292816404575,0.0526505589614136,0.21989297481106,3.473557552275637,7.002810967894379,17.151780371771448,0.0407520328986423,8.9,10.3,7.4,8.1,15.0,10.6,21.0,25.6,3.7
